City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Year,Month,Season,PM2.5_SI,PM10_SI,NO2_SI,SO2_SI,CO_SI,O3_SI,HRI,HRI_Category
Mumbai,2015-08-29,23.744999999999997,77.88,,21.46,72.08,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,8,Summer,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-08-30,23.744999999999997,77.88,,21.46,56.18,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,8,Summer,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-08-31,23.744999999999997,77.88,,21.46,57.92,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,8,Summer,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-01,23.744999999999997,77.88,,21.46,38.72,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-02,23.744999999999997,77.88,,21.46,45.2,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-03,23.744999999999997,77.88,,21.46,52.07,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-04,23.744999999999997,77.88,,21.46,54.44,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-05,23.744999999999997,77.88,,21.46,51.49,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-06,23.744999999999997,77.88,,21.46,40.51,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-07,23.744999999999997,77.88,,21.46,33.59,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-08,23.744999999999997,77.88,,21.46,52.77,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-09,23.744999999999997,77.88,,21.46,45.86,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-10,23.744999999999997,77.88,,21.46,65.23,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-11,23.744999999999997,77.88,,21.46,67.7,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-12,23.744999999999997,77.88,,21.46,53.31,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-13,23.744999999999997,77.88,,21.46,49.33,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-14,23.744999999999997,77.88,,21.46,37.42,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-15,23.744999999999997,77.88,,21.46,26.27,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-16,23.744999999999997,77.88,,21.46,38.43,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-17,23.744999999999997,77.88,,21.46,10.81,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-18,23.744999999999997,77.88,,21.46,10.83,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-19,23.744999999999997,77.88,,21.46,11.46,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-20,23.744999999999997,77.88,,21.46,30.68,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-21,23.744999999999997,77.88,,21.46,18.24,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-22,23.744999999999997,77.88,,21.46,27.42,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-23,23.744999999999997,77.88,,21.46,37.69,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-24,23.744999999999997,77.88,,21.46,36.61,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-25,23.744999999999997,77.88,,21.46,58.28,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-26,23.744999999999997,77.88,,21.46,61.58,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-27,23.744999999999997,77.88,,21.46,60.09,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-28,23.744999999999997,77.88,,21.46,56.93,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-29,23.744999999999997,77.88,,21.46,65.55,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-09-30,23.744999999999997,77.88,,21.46,96.75,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,9,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-01,23.744999999999997,77.88,,21.46,96.91,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-02,23.744999999999997,77.88,,21.46,57.75,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-03,23.744999999999997,77.88,,21.46,42.06,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-04,23.744999999999997,77.88,,21.46,58.73,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-05,23.744999999999997,77.88,,21.46,66.33,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-06,23.744999999999997,77.88,,21.46,76.95,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-07,23.744999999999997,77.88,,21.46,101.49,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-08,23.744999999999997,77.88,,21.46,89.04,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-09,23.744999999999997,77.88,,21.46,36.82,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-10,23.744999999999997,77.88,,21.46,32.81,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-11,23.744999999999997,77.88,,21.46,44.91,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-12,23.744999999999997,77.88,,21.46,46.38,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-13,23.744999999999997,77.88,,21.46,57.37,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-14,23.744999999999997,77.88,,21.46,76.35,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-15,23.744999999999997,77.88,,21.46,103.37,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-16,23.744999999999997,77.88,,21.46,109.07,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-17,23.744999999999997,77.88,,21.46,77.91,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-18,23.744999999999997,77.88,,21.46,64.58,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-19,23.744999999999997,77.88,,21.46,76.48,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-20,23.744999999999997,77.88,,21.46,119.37,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-21,23.744999999999997,77.88,,21.46,116.6,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-22,23.744999999999997,77.88,,21.46,92.44,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-23,23.744999999999997,77.88,,21.46,82.39,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-24,23.744999999999997,77.88,,21.46,99.83,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-25,23.744999999999997,77.88,,21.46,80.41,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-26,23.744999999999997,77.88,,21.46,82.05,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-27,23.744999999999997,77.88,,21.46,82.3,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-28,23.744999999999997,77.88,,21.46,105.83,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-29,23.744999999999997,77.88,,21.46,134.01,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-30,23.744999999999997,77.88,,21.46,107.34,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-10-31,23.744999999999997,77.88,,21.46,91.69,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,10,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-01,23.744999999999997,77.88,,21.46,96.58,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-02,23.744999999999997,77.88,,21.46,97.69,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-03,23.744999999999997,77.88,,21.46,134.01,,0.0,12.67,29.62,,,,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-04,23.744999999999997,77.88,,21.46,152.3,,0.0,12.67,29.62,,,,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-05,23.744999999999997,77.88,,21.46,129.37,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-06,23.744999999999997,77.88,,21.46,145.27,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-07,23.744999999999997,77.88,,21.46,146.31,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-08,23.744999999999997,77.88,,21.46,136.41,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-09,23.744999999999997,77.88,,21.46,151.71,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-10,23.744999999999997,77.88,,21.46,152.57,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-11,23.744999999999997,77.88,,21.46,129.33,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-12,23.744999999999997,77.88,,21.46,108.3,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-13,23.744999999999997,77.88,,21.46,108.14,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-14,23.744999999999997,77.88,,21.46,118.58,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-15,23.744999999999997,77.88,,21.46,123.58,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-16,23.744999999999997,77.88,,21.46,129.55,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-17,23.744999999999997,77.88,,21.46,123.98,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-18,23.744999999999997,77.88,,21.46,157.62,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-19,23.744999999999997,77.88,,21.46,167.83,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-20,23.744999999999997,77.88,,21.46,128.16,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-21,23.744999999999997,77.88,,21.46,143.35,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-22,23.744999999999997,77.88,,21.46,187.31,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-23,23.744999999999997,77.88,,21.46,129.07,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-24,23.744999999999997,77.88,,21.46,121.31,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-25,23.744999999999997,77.88,,21.46,127.13,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-26,23.744999999999997,77.88,,21.46,184.07,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-27,23.744999999999997,77.88,,21.46,98.32,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-28,23.744999999999997,77.88,,21.46,92.86,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-29,23.744999999999997,77.88,,21.46,127.31,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-11-30,23.744999999999997,77.88,,21.46,90.99,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,11,Monsoon,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-01,23.744999999999997,77.88,,21.46,86.6,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-02,23.744999999999997,77.88,,21.46,87.75,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-03,23.744999999999997,77.88,,21.46,84.02,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-04,23.744999999999997,77.88,,21.46,104.86,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-05,23.744999999999997,77.88,,21.46,142.21,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-06,23.744999999999997,77.88,,21.46,128.17,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-07,23.744999999999997,77.88,,21.46,112.94,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-08,23.744999999999997,77.88,,21.46,116.24,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-09,23.744999999999997,77.88,,21.46,131.44,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-10,23.744999999999997,77.88,,21.46,140.27,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-11,23.744999999999997,77.88,,21.46,134.67,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-12,23.744999999999997,77.88,,21.46,124.51,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-13,23.744999999999997,77.88,,21.46,119.0,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-14,23.744999999999997,77.88,,21.46,115.06,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-15,23.744999999999997,77.88,,21.46,97.43,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-16,23.744999999999997,77.88,,21.46,95.77,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-17,23.744999999999997,77.88,,21.46,112.23,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-18,23.744999999999997,77.88,,21.46,101.36,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-19,23.744999999999997,77.88,,21.46,101.16,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-20,23.744999999999997,77.88,,21.46,102.87,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-21,23.744999999999997,77.88,,21.46,91.42,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
Mumbai,2015-12-22,23.744999999999997,77.88,,21.46,83.5,,0.0,12.67,29.62,0.0,0.0,0.0,91.0,,2015,12,Winter,79.14999999999999,86.53333333333333,42.92,15.837499999999999,0.0,14.81,56.66,Moderate
